satis_id,satis_tarihi,urun_id,adet,toplam_tutar,satis_durumu
1512,2025-06-21,URN-100,1,450,Tamamlandı
1513,2025-06-21,URN-107,3,600,Tamamlandı
1514,2025-06-21,URN-107,1,200,Tamamlandı
1515,2025-06-21,URN-120,1,650,Tamamlandı
1516,2025-06-21,URN-124,3,2550,Tamamlandı
1517,2025-06-21,URN-128,3,450,Tamamlandı
1518,2025-06-21,URN-111,2,700,Tamamlandı
1519,2025-06-22,URN-114,3,150,Tamamlandı
1520,2025-06-22,URN-119,1,160,Tamamlandı
1521,2025-06-22,URN-120,1,650,Tamamlandı
1522,2025-06-22,URN-127,2,1160,Tamamlandı
1523,2025-06-22,URN-103,3,540,Tamamlandı
1524,2025-06-22,URN-108,2,1700,Tamamlandı
1525,2025-06-22,URN-115,2,1100,Tamamlandı
1526,2025-06-22,URN-108,3,2550,Tamamlandı
1527,2025-06-22,URN-114,2,100,Tamamlandı
1528,2025-06-22,URN-107,1,200,Tamamlandı
1529,2025-06-22,URN-109,2,1200,Tamamlandı
1530,2025-06-22,URN-107,3,600,Tamamlandı
1531,2025-06-22,URN-115,1,550,Tamamlandı
1532,2025-06-22,URN-128,3,450,Tamamlandı
1533,2025-06-22,URN-109,3,1800,Tamamlandı
1534,2025-06-22,URN-107,3,600,Tamamlandı
1535,2025-06-22,URN-107,2,400,İade Edildi
1536,2025-06-22,URN-128,2,300,Tamamlandı
1537,2025-06-22,URN-123,1,220,Tamamlandı
1538,2025-06-22,URN-114,3,150,Tamamlandı
1539,2025-06-22,URN-128,3,450,Tamamlandı
1540,2025-06-22,URN-122,1,400,Tamamlandı
1541,2025-06-23,URN-116,3,720,Tamamlandı
1542,2025-06-23,URN-122,3,1200,Tamamlandı
1543,2025-06-23,URN-107,3,600,Tamamlandı
1544,2025-06-23,URN-101,3,2250,İade Edildi
1545,2025-06-23,URN-116,1,240,Tamamlandı
1546,2025-06-23,URN-116,3,720,Tamamlandı
1547,2025-06-23,URN-128,1,150,Tamamlandı
1548,2025-06-24,URN-111,3,1050,Tamamlandı
1549,2025-06-24,URN-109,3,1800,Tamamlandı
1550,2025-06-24,URN-105,2,760,İade Edildi
1551,2025-06-24,URN-108,1,850,İade Edildi
1552,2025-06-24,URN-107,1,200,Tamamlandı
1553,2025-06-24,URN-107,3,600,Tamamlandı
1554,2025-06-24,URN-102,3,960,Tamamlandı
1555,2025-06-24,URN-124,3,2550,Tamamlandı
1556,2025-06-25,URN-106,3,1350,Tamamlandı
1557,2025-06-25,URN-107,1,200,Tamamlandı
1558,2025-06-25,URN-107,1,200,Tamamlandı
1559,2025-06-25,URN-108,1,850,Tamamlandı
1560,2025-06-25,URN-120,1,650,Tamamlandı
1561,2025-06-25,URN-122,2,800,Tamamlandı
1562,2025-06-25,URN-109,2,1200,Tamamlandı
1563,2025-06-25,URN-115,3,1650,Tamamlandı
1564,2025-06-25,URN-107,1,200,Tamamlandı
1565,2025-06-25,URN-114,2,100,Tamamlandı
1566,2025-06-25,URN-107,3,600,Tamamlandı
1567,2025-06-25,URN-107,3,600,Tamamlandı
1568,2025-06-25,URN-106,3,1350,Tamamlandı
1569,2025-06-26,URN-111,2,700,Tamamlandı
1570,2025-06-26,URN-101,1,750,Tamamlandı
1571,2025-06-26,URN-107,3,600,Tamamlandı
1572,2025-06-26,URN-108,3,2550,Tamamlandı
1573,2025-06-26,URN-106,1,450,Tamamlandı
1574,2025-06-26,URN-107,1,200,Tamamlandı
1575,2025-06-26,URN-120,3,1950,Tamamlandı
1576,2025-06-27,URN-104,2,420,Tamamlandı
1577,2025-06-27,URN-121,1,320,Tamamlandı
1578,2025-06-27,URN-120,1,650,Tamamlandı
1579,2025-06-27,URN-109,1,600,Tamamlandı
1580,2025-06-27,URN-121,3,960,Tamamlandı
1581,2025-06-27,URN-124,2,1700,Tamamlandı
1582,2025-06-27,URN-105,1,380,Tamamlandı
1583,2025-06-27,URN-107,3,600,Tamamlandı
1584,2025-06-27,URN-129,3,810,Tamamlandı
1585,2025-06-27,URN-129,1,270,Tamamlandı
1586,2025-06-27,URN-126,3,2850,İade Edildi
1587,2025-06-27,URN-107,1,200,Tamamlandı
1588,2025-06-27,URN-105,3,1140,Tamamlandı
1589,2025-06-27,URN-109,1,600,Tamamlandı
1590,2025-06-28,URN-118,2,380,Tamamlandı
1591,2025-06-28,URN-114,3,150,Tamamlandı
1592,2025-06-28,URN-116,1,240,Tamamlandı
1593,2025-06-28,URN-107,1,200,Tamamlandı
1594,2025-06-28,URN-107,3,600,Tamamlandı
1595,2025-06-28,URN-113,2,180,Tamamlandı
1596,2025-06-28,URN-103,2,360,Tamamlandı
1597,2025-06-28,URN-127,2,1160,Tamamlandı
1598,2025-06-28,URN-107,1,200,Tamamlandı
1599,2025-06-28,URN-125,1,340,Tamamlandı
1600,2025-06-28,URN-103,3,540,Tamamlandı
1601,2025-06-28,URN-107,3,600,Tamamlandı
1602,2025-06-28,URN-117,1,410,Tamamlandı
1603,2025-06-29,URN-104,3,630,Tamamlandı
1604,2025-06-29,URN-100,1,450,Tamamlandı
1605,2025-06-29,URN-110,1,1200,Tamamlandı
1606,2025-06-29,URN-107,1,200,Tamamlandı
1607,2025-06-29,URN-116,1,240,Tamamlandı
1608,2025-06-29,URN-100,2,900,Tamamlandı
1609,2025-06-29,URN-116,2,480,Tamamlandı
1610,2025-06-29,URN-124,1,850,Tamamlandı
1611,2025-06-29,URN-114,2,100,Tamamlandı
1612,2025-06-30,URN-107,3,600,Tamamlandı
1613,2025-06-30,URN-119,3,480,Tamamlandı
1614,2025-06-30,URN-107,1,200,Tamamlandı
1615,2025-06-30,URN-116,1,240,Tamamlandı
1616,2025-06-30,URN-104,3,630,Tamamlandı
1617,2025-06-30,URN-125,2,680,Tamamlandı
1618,2025-06-30,URN-107,2,400,Tamamlandı
1619,2025-06-30,URN-118,1,190,Tamamlandı
1620,2025-07-01,URN-100,1,450,Tamamlandı
1621,2025-07-01,URN-107,2,400,Tamamlandı
1622,2025-07-01,URN-103,3,540,Tamamlandı
1623,2025-07-01,URN-103,1,180,Tamamlandı
1624,2025-07-01,URN-107,3,600,Tamamlandı
1625,2025-07-01,URN-118,1,190,Tamamlandı
1626,2025-07-01,URN-103,2,360,Tamamlandı
1627,2025-07-02,URN-107,3,600,Tamamlandı
1628,2025-07-02,URN-100,1,450,Tamamlandı
1629,2025-07-02,URN-128,3,450,Tamamlandı
1630,2025-07-02,URN-107,2,400,Tamamlandı
1631,2025-07-02,URN-107,3,600,Tamamlandı
1632,2025-07-02,URN-119,1,160,Tamamlandı
1633,2025-07-03,URN-107,3,600,Tamamlandı
1634,2025-07-03,URN-105,3,1140,Tamamlandı
1635,2025-07-03,URN-120,1,650,Tamamlandı
1636,2025-07-03,URN-110,1,1200,Tamamlandı
1637,2025-07-03,URN-113,3,270,İptal Edildi
1638,2025-07-03,URN-117,1,410,Tamamlandı
1639,2025-07-03,URN-107,2,400,Tamamlandı
1640,2025-07-03,URN-117,1,410,Tamamlandı
1641,2025-07-03,URN-128,2,300,Tamamlandı
1642,2025-07-03,URN-107,1,200,Tamamlandı
1643,2025-07-03,URN-107,3,600,Tamamlandı
1644,2025-07-03,URN-110,2,2400,Tamamlandı
1645,2025-07-03,URN-121,1,320,Tamamlandı
1646,2025-07-03,URN-107,3,600,Tamamlandı
1647,2025-07-03,URN-100,3,1350,Tamamlandı
1648,2025-07-03,URN-107,2,400,İade Edildi
1649,2025-07-04,URN-119,1,160,Tamamlandı
1650,2025-07-04,URN-118,3,570,Tamamlandı
1651,2025-07-04,URN-103,2,360,Tamamlandı
1652,2025-07-04,URN-114,1,50,Tamamlandı
1653,2025-07-04,URN-107,2,400,Tamamlandı
1654,2025-07-04,URN-109,1,600,Tamamlandı
1655,2025-07-04,URN-104,2,420,Tamamlandı
1656,2025-07-04,URN-108,1,850,Tamamlandı
1657,2025-07-04,URN-110,1,1200,Tamamlandı
1658,2025-07-05,URN-101,2,1500,Tamamlandı
1659,2025-07-05,URN-119,2,320,İade Edildi
1660,2025-07-05,URN-118,1,190,Tamamlandı
1661,2025-07-05,URN-124,3,2550,Tamamlandı
1662,2025-07-05,URN-110,1,1200,Tamamlandı
1663,2025-07-05,URN-102,1,320,Tamamlandı
1664,2025-07-05,URN-123,3,660,Tamamlandı
1665,2025-07-05,URN-114,1,50,İptal Edildi
1666,2025-07-05,URN-100,3,1350,Tamamlandı
1667,2025-07-05,URN-103,2,360,Tamamlandı
1668,2025-07-05,URN-127,3,1740,Tamamlandı
1669,2025-07-05,URN-111,2,700,Tamamlandı
1670,2025-07-05,URN-107,2,400,Tamamlandı
1671,2025-07-05,URN-101,1,750,Tamamlandı
1672,2025-07-05,URN-108,1,850,Tamamlandı
1673,2025-07-05,URN-107,3,600,Tamamlandı
1674,2025-07-05,URN-116,1,240,Tamamlandı
1675,2025-07-05,URN-110,2,2400,Tamamlandı
1676,2025-07-05,URN-107,1,200,Tamamlandı
1677,2025-07-05,URN-107,2,400,Tamamlandı
1678,2025-07-05,URN-112,1,280,Tamamlandı
1679,2025-07-05,URN-107,3,600,Tamamlandı
1680,2025-07-05,URN-114,2,100,İade Edildi
1681,2025-07-05,URN-106,3,1350,Tamamlandı
1682,2025-07-05,URN-101,3,2250,Tamamlandı
1683,2025-07-05,URN-113,2,180,Tamamlandı
1684,2025-07-05,URN-106,1,450,Tamamlandı
1685,2025-07-06,URN-100,2,900,Tamamlandı
1686,2025-07-06,URN-122,1,400,Tamamlandı
1687,2025-07-06,URN-100,1,450,Tamamlandı
1688,2025-07-06,URN-124,2,1700,İade Edildi
1689,2025-07-06,URN-103,1,180,Tamamlandı
1690,2025-07-06,URN-122,3,1200,İade Edildi
1691,2025-07-06,URN-119,3,480,Tamamlandı
1692,2025-07-06,URN-117,2,820,Tamamlandı
1693,2025-07-06,URN-104,3,630,Tamamlandı
1694,2025-07-06,URN-124,3,2550,Tamamlandı
1695,2025-07-06,URN-115,3,1650,İptal Edildi
1696,2025-07-06,URN-107,2,400,Tamamlandı
1697,2025-07-07,URN-107,1,200,İade Edildi
1698,2025-07-07,URN-109,1,600,Tamamlandı
1699,2025-07-07,URN-107,1,200,Tamamlandı
1700,2025-07-07,URN-109,1,600,Tamamlandı
1701,2025-07-07,URN-125,2,680,Tamamlandı
1702,2025-07-07,URN-122,3,1200,Tamamlandı
1703,2025-07-08,URN-102,2,640,Tamamlandı
1704,2025-07-08,URN-107,2,400,Tamamlandı
1705,2025-07-08,URN-105,1,380,Tamamlandı
1706,2025-07-08,URN-129,3,810,Tamamlandı
1707,2025-07-08,URN-127,2,1160,Tamamlandı
1708,2025-07-08,URN-103,1,180,Tamamlandı
1709,2025-07-08,URN-119,2,320,Tamamlandı
1710,2025-07-08,URN-107,3,600,Tamamlandı
1711,2025-07-08,URN-105,2,760,Tamamlandı
1712,2025-07-08,URN-123,2,440,Tamamlandı
1713,2025-07-08,URN-100,2,900,Tamamlandı
1714,2025-07-08,URN-124,2,1700,Tamamlandı
1715,2025-07-09,URN-107,2,400,Tamamlandı
1716,2025-07-09,URN-125,2,680,Tamamlandı
1717,2025-07-09,URN-109,2,1200,Tamamlandı
1718,2025-07-09,URN-105,1,380,Tamamlandı
1719,2025-07-09,URN-122,3,1200,Tamamlandı
1720,2025-07-09,URN-102,3,960,Tamamlandı
1721,2025-07-09,URN-118,3,570,İptal Edildi
1722,2025-07-09,URN-125,1,340,Tamamlandı
1723,2025-07-09,URN-111,3,1050,İptal Edildi
1724,2025-07-09,URN-118,1,190,Tamamlandı
1725,2025-07-09,URN-128,1,150,Tamamlandı
1726,2025-07-09,URN-101,3,2250,Tamamlandı
1727,2025-07-09,URN-129,3,810,Tamamlandı
1728,2025-07-09,URN-126,1,950,İptal Edildi
1729,2025-07-09,URN-103,3,540,Tamamlandı
1730,2025-07-10,URN-109,3,1800,Tamamlandı
1731,2025-07-10,URN-112,2,560,Tamamlandı
1732,2025-07-10,URN-113,1,90,Tamamlandı
1733,2025-07-10,URN-121,3,960,Tamamlandı
1734,2025-07-10,URN-107,3,600,Tamamlandı
1735,2025-07-10,URN-101,1,750,Tamamlandı
1736,2025-07-10,URN-118,2,380,Tamamlandı
1737,2025-07-10,URN-101,2,1500,Tamamlandı
1738,2025-07-10,URN-107,2,400,Tamamlandı
1739,2025-07-10,URN-124,1,850,Tamamlandı
1740,2025-07-10,URN-129,2,540,Tamamlandı
1741,2025-07-10,URN-115,2,1100,Tamamlandı
1742,2025-07-10,URN-120,2,1300,Tamamlandı
1743,2025-07-11,URN-102,2,640,Tamamlandı
1744,2025-07-11,URN-125,1,340,Tamamlandı
1745,2025-07-11,URN-107,2,400,Tamamlandı
1746,2025-07-11,URN-107,2,400,Tamamlandı
1747,2025-07-11,URN-107,2,400,Tamamlandı
1748,2025-07-11,URN-114,1,50,Tamamlandı
1749,2025-07-11,URN-107,1,200,Tamamlandı
1750,2025-07-12,URN-116,2,480,Tamamlandı
1751,2025-07-12,URN-100,3,1350,Tamamlandı
1752,2025-07-12,URN-126,3,2850,Tamamlandı
1753,2025-07-12,URN-107,2,400,Tamamlandı
1754,2025-07-12,URN-126,2,1900,Tamamlandı
1755,2025-07-12,URN-110,3,3600,Tamamlandı
1756,2025-07-12,URN-103,3,540,Tamamlandı
1757,2025-07-12,URN-116,2,480,Tamamlandı
1758,2025-07-12,URN-102,3,960,İade Edildi
1759,2025-07-12,URN-107,3,600,Tamamlandı
1760,2025-07-12,URN-105,1,380,Tamamlandı
1761,2025-07-12,URN-117,3,1230,Tamamlandı
1762,2025-07-13,URN-107,2,400,Tamamlandı
1763,2025-07-13,URN-119,1,160,Tamamlandı
1764,2025-07-13,URN-118,2,380,Tamamlandı
1765,2025-07-13,URN-107,3,600,Tamamlandı
1766,2025-07-13,URN-107,3,600,Tamamlandı
1767,2025-07-13,URN-121,3,960,Tamamlandı
1768,2025-07-13,URN-107,2,400,Tamamlandı
1769,2025-07-13,URN-107,2,400,Tamamlandı
1770,2025-07-13,URN-101,3,2250,Tamamlandı
1771,2025-07-13,URN-110,1,1200,Tamamlandı
1772,2025-07-13,URN-107,1,200,Tamamlandı
1773,2025-07-13,URN-107,2,400,İade Edildi
1774,2025-07-13,URN-124,1,850,Tamamlandı
1775,2025-07-14,URN-129,1,270,Tamamlandı
1776,2025-07-14,URN-107,1,200,Tamamlandı
1777,2025-07-14,URN-111,1,350,Tamamlandı
1778,2025-07-14,URN-109,2,1200,Tamamlandı
1779,2025-07-14,URN-100,3,1350,Tamamlandı
1780,2025-07-14,URN-126,3,2850,Tamamlandı
1781,2025-07-14,URN-118,1,190,Tamamlandı
1782,2025-07-14,URN-107,3,600,Tamamlandı
1783,2025-07-14,URN-106,2,900,Tamamlandı
1784,2025-07-14,URN-119,2,320,Tamamlandı
1785,2025-07-14,URN-107,2,400,İptal Edildi
1786,2025-07-14,URN-120,2,1300,Tamamlandı
1787,2025-07-14,URN-107,1,200,İade Edildi
1788,2025-07-14,URN-111,3,1050,Tamamlandı
1789,2025-07-14,URN-125,3,1020,Tamamlandı
1790,2025-07-15,URN-129,3,810,Tamamlandı
1791,2025-07-15,URN-118,2,380,Tamamlandı
1792,2025-07-15,URN-107,1,200,Tamamlandı
1793,2025-07-15,URN-108,3,2550,Tamamlandı
1794,2025-07-15,URN-115,1,550,Tamamlandı
1795,2025-07-15,URN-104,1,210,Tamamlandı
1796,2025-07-15,URN-115,3,1650,Tamamlandı
1797,2025-07-15,URN-119,1,160,Tamamlandı
1798,2025-07-15,URN-126,2,1900,Tamamlandı
1799,2025-07-15,URN-100,1,450,Tamamlandı
1800,2025-07-15,URN-105,3,1140,Tamamlandı
1801,2025-07-15,URN-126,2,1900,Tamamlandı
1802,2025-07-15,URN-110,1,1200,Tamamlandı
1803,2025-07-15,URN-107,2,400,Tamamlandı
1804,2025-07-16,URN-100,3,1350,Tamamlandı
1805,2025-07-16,URN-107,3,600,Tamamlandı
1806,2025-07-16,URN-107,1,200,Tamamlandı
1807,2025-07-16,URN-128,2,300,Tamamlandı
1808,2025-07-16,URN-117,1,410,Tamamlandı
1809,2025-07-17,URN-103,2,360,İptal Edildi
1810,2025-07-17,URN-122,1,400,Tamamlandı
1811,2025-07-17,URN-121,3,960,Tamamlandı
1812,2025-07-17,URN-127,2,1160,Tamamlandı
1813,2025-07-17,URN-102,1,320,Tamamlandı
1814,2025-07-17,URN-119,3,480,Tamamlandı
1815,2025-07-17,URN-112,1,280,Tamamlandı
1816,2025-07-18,URN-107,2,400,Tamamlandı
1817,2025-07-18,URN-126,1,950,Tamamlandı
1818,2025-07-18,URN-124,1,850,Tamamlandı
1819,2025-07-18,URN-107,2,400,Tamamlandı
1820,2025-07-18,URN-107,2,400,Tamamlandı
1821,2025-07-18,URN-109,2,1200,Tamamlandı
1822,2025-07-18,URN-109,2,1200,Tamamlandı
1823,2025-07-18,URN-107,3,600,Tamamlandı
1824,2025-07-18,URN-122,3,1200,İade Edildi
1825,2025-07-18,URN-113,2,180,Tamamlandı
1826,2025-07-18,URN-123,2,440,Tamamlandı
1827,2025-07-18,URN-121,3,960,Tamamlandı
1828,2025-07-19,URN-103,1,180,Tamamlandı
1829,2025-07-19,URN-123,2,440,İade Edildi
1830,2025-07-19,URN-107,1,200,Tamamlandı
1831,2025-07-19,URN-123,2,440,Tamamlandı
1832,2025-07-19,URN-115,2,1100,Tamamlandı
1833,2025-07-19,URN-123,2,440,Tamamlandı
1834,2025-07-19,URN-101,3,2250,Tamamlandı
1835,2025-07-19,URN-121,3,960,Tamamlandı
1836,2025-07-19,URN-104,3,630,Tamamlandı
1837,2025-07-20,URN-124,3,2550,Tamamlandı
1838,2025-07-20,URN-106,1,450,Tamamlandı
1839,2025-07-20,URN-115,2,1100,Tamamlandı
1840,2025-07-20,URN-126,2,1900,Tamamlandı
1841,2025-07-20,URN-128,1,150,Tamamlandı
1842,2025-07-20,URN-115,3,1650,Tamamlandı
1843,2025-07-20,URN-124,3,2550,Tamamlandı
1844,2025-07-20,URN-107,3,600,Tamamlandı
1845,2025-07-20,URN-129,1,270,Tamamlandı
1846,2025-07-20,URN-118,1,190,Tamamlandı
1847,2025-07-20,URN-110,3,3600,Tamamlandı
1848,2025-07-20,URN-107,1,200,Tamamlandı
1849,2025-07-20,URN-100,3,1350,Tamamlandı
1850,2025-07-20,URN-107,2,400,Tamamlandı
1851,2025-07-20,URN-124,2,1700,Tamamlandı
1852,2025-07-20,URN-101,1,750,Tamamlandı
1853,2025-07-21,URN-120,1,650,Tamamlandı
1854,2025-07-21,URN-118,2,380,Tamamlandı
1855,2025-07-21,URN-128,2,300,İade Edildi
1856,2025-07-21,URN-100,3,1350,Tamamlandı
1857,2025-07-21,URN-126,3,2850,Tamamlandı
1858,2025-07-21,URN-113,3,270,Tamamlandı
1859,2025-07-21,URN-109,1,600,İade Edildi
1860,2025-07-21,URN-120,1,650,Tamamlandı
1861,2025-07-22,URN-107,2,400,Tamamlandı
1862,2025-07-22,URN-110,1,1200,İptal Edildi
1863,2025-07-22,URN-105,1,380,Tamamlandı
1864,2025-07-22,URN-111,2,700,Tamamlandı
1865,2025-07-22,URN-112,3,840,İade Edildi
1866,2025-07-22,URN-105,2,760,Tamamlandı
1867,2025-07-22,URN-107,2,400,Tamamlandı
1868,2025-07-22,URN-107,3,600,İade Edildi
1869,2025-07-22,URN-129,3,810,Tamamlandı
1870,2025-07-22,URN-117,3,1230,Tamamlandı
1871,2025-07-22,URN-107,2,400,Tamamlandı
1872,2025-07-22,URN-107,2,400,Tamamlandı
1873,2025-07-22,URN-123,3,660,Tamamlandı
1874,2025-07-23,URN-107,2,400,Tamamlandı
1875,2025-07-23,URN-128,3,450,Tamamlandı
1876,2025-07-23,URN-116,3,720,Tamamlandı
1877,2025-07-23,URN-123,3,660,Tamamlandı
1878,2025-07-23,URN-120,2,1300,Tamamlandı
1879,2025-07-24,URN-102,2,640,Tamamlandı
1880,2025-07-24,URN-114,2,100,Tamamlandı
1881,2025-07-24,URN-109,2,1200,Tamamlandı
1882,2025-07-24,URN-117,3,1230,Tamamlandı
1883,2025-07-24,URN-120,3,1950,Tamamlandı
1884,2025-07-24,URN-127,3,1740,Tamamlandı
1885,2025-07-25,URN-107,2,400,İptal Edildi
1886,2025-07-25,URN-107,2,400,Tamamlandı
1887,2025-07-25,URN-107,3,600,Tamamlandı
1888,2025-07-25,URN-107,3,600,Tamamlandı
1889,2025-07-25,URN-113,1,90,Tamamlandı
1890,2025-07-25,URN-114,3,150,Tamamlandı
1891,2025-07-26,URN-120,2,1300,İptal Edildi
1892,2025-07-26,URN-107,3,600,İptal Edildi
1893,2025-07-26,URN-105,3,1140,Tamamlandı
1894,2025-07-26,URN-104,3,630,Tamamlandı
1895,2025-07-26,URN-110,2,2400,Tamamlandı
1896,2025-07-26,URN-103,2,360,Tamamlandı
1897,2025-07-26,URN-104,1,210,Tamamlandı
1898,2025-07-26,URN-102,2,640,Tamamlandı
1899,2025-07-26,URN-115,3,1650,Tamamlandı
1900,2025-07-26,URN-113,2,180,Tamamlandı
1901,2025-07-26,URN-107,3,600,Tamamlandı
1902,2025-07-26,URN-124,3,2550,Tamamlandı
1903,2025-07-27,URN-109,2,1200,Tamamlandı
1904,2025-07-27,URN-106,2,900,Tamamlandı
1905,2025-07-27,URN-107,3,600,Tamamlandı
1906,2025-07-27,URN-126,3,2850,Tamamlandı
1907,2025-07-27,URN-114,1,50,Tamamlandı
1908,2025-07-27,URN-107,3,600,Tamamlandı
1909,2025-07-27,URN-107,3,600,Tamamlandı
1910,2025-07-27,URN-110,2,2400,Tamamlandı
1911,2025-07-27,URN-100,3,1350,Tamamlandı
1912,2025-07-27,URN-105,3,1140,Tamamlandı
1913,2025-07-27,URN-120,2,1300,Tamamlandı
1914,2025-07-27,URN-121,2,640,Tamamlandı
1915,2025-07-27,URN-101,2,1500,Tamamlandı
1916,2025-07-27,URN-126,1,950,Tamamlandı
1917,2025-07-27,URN-119,2,320,Tamamlandı
1918,2025-07-27,URN-113,3,270,Tamamlandı
1919,2025-07-27,URN-114,1,50,Tamamlandı
1920,2025-07-27,URN-107,3,600,İptal Edildi
1921,2025-07-28,URN-107,2,400,Tamamlandı
1922,2025-07-28,URN-100,2,900,Tamamlandı
1923,2025-07-28,URN-102,1,320,Tamamlandı
1924,2025-07-28,URN-105,1,380,Tamamlandı
1925,2025-07-28,URN-123,2,440,Tamamlandı
1926,2025-07-28,URN-107,2,400,Tamamlandı
1927,2025-07-28,URN-101,1,750,Tamamlandı
1928,2025-07-28,URN-101,1,750,Tamamlandı
1929,2025-07-28,URN-127,2,1160,Tamamlandı
1930,2025-07-28,URN-116,3,720,Tamamlandı
1931,2025-07-28,URN-107,2,400,Tamamlandı
1932,2025-07-29,URN-123,3,660,Tamamlandı
1933,2025-07-29,URN-117,3,1230,Tamamlandı
1934,2025-07-29,URN-115,2,1100,Tamamlandı
1935,2025-07-29,URN-104,3,630,Tamamlandı
1936,2025-07-29,URN-115,3,1650,Tamamlandı
1937,2025-07-29,URN-125,1,340,Tamamlandı
1938,2025-07-29,URN-117,3,1230,İptal Edildi
1939,2025-07-29,URN-123,3,660,Tamamlandı
1940,2025-07-30,URN-107,3,600,Tamamlandı
1941,2025-07-30,URN-127,2,1160,Tamamlandı
1942,2025-07-30,URN-122,3,1200,İptal Edildi
1943,2025-07-30,URN-114,2,100,Tamamlandı
1944,2025-07-30,URN-126,3,2850,Tamamlandı
1945,2025-07-30,URN-107,3,600,Tamamlandı
1946,2025-07-30,URN-112,2,560,Tamamlandı
1947,2025-07-30,URN-108,2,1700,Tamamlandı
1948,2025-07-30,URN-107,3,600,Tamamlandı
1949,2025-07-30,URN-107,1,200,Tamamlandı
1950,2025-07-30,URN-122,2,800,Tamamlandı
1951,2025-07-31,URN-107,2,400,Tamamlandı
1952,2025-07-31,URN-124,3,2550,Tamamlandı
1953,2025-07-31,URN-121,1,320,İptal Edildi
1954,2025-07-31,URN-107,2,400,Tamamlandı
1955,2025-07-31,URN-118,1,190,Tamamlandı
1956,2025-07-31,URN-122,2,800,Tamamlandı
1957,2025-07-31,URN-103,2,360,Tamamlandı
1958,2025-07-31,URN-101,2,1500,Tamamlandı
1959,2025-07-31,URN-107,1,200,İade Edildi
1960,2025-07-31,URN-109,3,1800,Tamamlandı
1961,2025-07-31,URN-107,3,600,Tamamlandı
1962,2025-07-31,URN-115,2,1100,Tamamlandı
1963,2025-08-01,URN-103,2,360,Tamamlandı
1964,2025-08-01,URN-108,1,850,Tamamlandı
1965,2025-08-01,URN-113,3,270,Tamamlandı
1966,2025-08-01,URN-107,1,200,Tamamlandı
1967,2025-08-01,URN-109,1,600,Tamamlandı
1968,2025-08-01,URN-108,1,850,Tamamlandı
1969,2025-08-01,URN-107,3,600,Tamamlandı
1970,2025-08-01,URN-123,3,660,Tamamlandı
1971,2025-08-01,URN-113,2,180,Tamamlandı
1972,2025-08-02,URN-124,2,1700,Tamamlandı
1973,2025-08-02,URN-116,3,720,İade Edildi
1974,2025-08-02,URN-108,3,2550,Tamamlandı
1975,2025-08-02,URN-107,3,600,Tamamlandı
1976,2025-08-02,URN-113,2,180,Tamamlandı
1977,2025-08-02,URN-126,3,2850,Tamamlandı
1978,2025-08-02,URN-120,1,650,Tamamlandı
1979,2025-08-02,URN-107,3,600,Tamamlandı
1980,2025-08-02,URN-121,1,320,Tamamlandı
1981,2025-08-02,URN-100,1,450,Tamamlandı
1982,2025-08-02,URN-115,3,1650,Tamamlandı
1983,2025-08-02,URN-106,3,1350,Tamamlandı
1984,2025-08-02,URN-107,1,200,Tamamlandı
1985,2025-08-02,URN-110,3,3600,Tamamlandı
1986,2025-08-02,URN-124,2,1700,Tamamlandı
1987,2025-08-02,URN-110,1,1200,Tamamlandı
1988,2025-08-02,URN-114,3,150,Tamamlandı
1989,2025-08-02,URN-113,2,180,Tamamlandı
1990,2025-08-02,URN-107,1,200,Tamamlandı
1991,2025-08-02,URN-107,2,400,Tamamlandı
1992,2025-08-02,URN-104,1,210,Tamamlandı
1993,2025-08-02,URN-122,2,800,Tamamlandı
1994,2025-08-02,URN-122,2,800,Tamamlandı
1995,2025-08-02,URN-108,3,2550,Tamamlandı
1996,2025-08-02,URN-119,2,320,Tamamlandı
1997,2025-08-02,URN-124,1,850,Tamamlandı
1998,2025-08-02,URN-107,3,600,Tamamlandı
1999,2025-08-03,URN-107,3,600,Tamamlandı
2000,2025-08-03,URN-100,3,1350,Tamamlandı
2001,2025-08-03,URN-114,3,150,Tamamlandı
2002,2025-08-03,URN-107,2,400,Tamamlandı
2003,2025-08-03,URN-107,3,600,Tamamlandı
2004,2025-08-03,URN-116,2,480,İptal Edildi
2005,2025-08-03,URN-116,1,240,Tamamlandı
2006,2025-08-03,URN-107,3,600,Tamamlandı
2007,2025-08-03,URN-115,2,1100,Tamamlandı
2008,2025-08-03,URN-112,1,280,Tamamlandı
2009,2025-08-03,URN-104,2,420,Tamamlandı
2010,2025-08-03,URN-106,1,450,Tamamlandı
2011,2025-08-03,URN-101,3,2250,Tamamlandı
2012,2025-08-03,URN-107,3,600,Tamamlandı
2013,2025-08-03,URN-107,2,400,Tamamlandı
2014,2025-08-03,URN-112,1,280,Tamamlandı
2015,2025-08-03,URN-124,3,2550,Tamamlandı
2016,2025-08-03,URN-109,3,1800,İade Edildi
2017,2025-08-03,URN-114,3,150,Tamamlandı
2018,2025-08-04,URN-116,2,480,Tamamlandı
2019,2025-08-04,URN-107,2,400,Tamamlandı
2020,2025-08-04,URN-107,1,200,Tamamlandı
2021,2025-08-04,URN-107,1,200,Tamamlandı
2022,2025-08-04,URN-107,2,400,Tamamlandı
2023,2025-08-04,URN-122,1,400,Tamamlandı
2024,2025-08-04,URN-109,3,1800,Tamamlandı
